"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"104","199.3545281680435","238.49372331636548","4.783874363990235","-0.3122310065044028","0.0043999999999999595","0.0072","0.0016000000000000458","1216","0.00028144571737072333","0","0.00028144571737072333","0.00028144571737072333","104_103:0.009236662378236393","104_103:533.3333333333333","true"
"105","287.59734893594856","34.51965880996158","4.883438622257691","-0.30991690927064675","0.009800000000000031","0.012399999999999967","0.0072","1216","0.0001313267081007329","0","0.0001313267081007329","0.0001313267081007329","105_104:0.0058571395164991324","105_104:533.3333333333333","true"
"106","250.90016175043067","252.2633733745104","4.774769354835833","-0.31270542930455303","0.010000000000000009","0.0134","0.00660000000000005","1216","0.0001643442037561014","0","0.0001643442037561014","0.0001643442037561014","106_105:0.005802936978810264","106_105:533.3333333333333","true"
"107","254.6389855632519","182.48939104534804","4.985901519928756","-0.307441695251335","0.0121","0.013800000000000034","0.0104","1216","0.00034287077725785736","0","0.00034287077725785736","0.00034287077725785736","107_106:0.0043820988358784785;107_108:0.006365335274840761","107_106:533.3333333333333;107_108:533.3333333333333","true"
"108","204.82519004612368","245.85921869660015","4.85764181631837","-0.3093687563471741","0.005900000000000016","0.006199999999999983","0.0056","1216","0.00017836504118578668","0","0.00017836504118578668","0.00017836504118578668","","","true"
"109","197.09737610536882","231.03655482278464","4.794031520638471","-0.3098231211288872","0.028899999999999926","0.034599999999999964","0.0232","1216","0.00030654300807284767","0","0.00030654300807284767","0.00030654300807284767","109_96:0.007523497013091046","109_96:533.3333333333333","true"
"110","277.262683872639","292.4328298076909","4.834518609330902","-0.30953885962680133","0.005900000000000016","0.007600000000000051","0.0042","1216","0.0002449073663252965","0","0.0002449073663252965","0.0002449073663252965","110_100:0.00900659680865143;110_118:0.008989995253084831","110_100:533.3333333333333;110_118:533.3333333333333","true"
"111","176.40941805121673","283.3371250605632","4.899669904545604","-0.30966196143120256","0.006199999999999983","0.0084","0.0040000000000000036","1216","0.0003835085737403608","0","0.0003835085737403608","0.0003835085737403608","111_104:0.011236269729383158","111_104:533.3333333333333","true"
"112","231.84875729578079","75.7683283333264","4.931284377345096","-0.30828010772706876","0.012599999999999945","0.013000000000000012","0.0122","1216","0.00017911789256437258","0","0.00017911789256437258","0.00017911789256437258","112_126:0.005443982342724779;112_108:0.005277314938682137","112_126:533.3333333333333;112_108:533.3333333333333","true"
"113","295.5177356945602","73.0597501513069","4.963733754147903","-0.3084394283671576","0.005199999999999982","0.0072","0.0031999999999999806","1216","0.00016170158026804915","0","0.00016170158026804915","0.00016170158026804915","113_114:0.0077588311359159945","113_114:533.3333333333333","true"
"114","236.33007666580443","414.693652801034","4.8845241720687484","-0.30934321871293896","0.011499999999999955","0.013599999999999945","0.0094","1216","0.00011712096884666382","0","0.00011712096884666382","0.00011712096884666382","114_109:0.003867440445631254;114_115:0.008230418395300088","114_109:533.3333333333333;114_115:533.3333333333333","true"
"115","430.2188823371604","264.41261630445655","4.742941645211472","-0.3109775593036345","0.006800000000000028","0.008000000000000007","0.0056","1216","0.0001726597745607984","0","0.0001726597745607984","0.0001726597745607984","","","true"
"116","293.3324894397247","325.68011196617726","4.931269385577527","-0.30852099993985993","0.007199999999999984","0.006199999999999983","0.0082","1216","0.0001294595061636838","0","0.0001294595061636838","0.0001294595061636838","116_115:0.0038305834854684973","116_115:533.3333333333333","true"
"117","297.6247961178778","244.97527900997417","4.793036864268862","-0.3108430479754478","0.00990000000000002","0.010600000000000054","0.0092","1216","0.0006288901064793732","0","0.0006288901064793732","0.0006288901064793732","117_116:0.011033690237978316;117_118:0.006452050909388107","117_116:533.3333333333333;117_118:533.3333333333333","true"
"118","268.1772760473005","210.9789985935079","4.7374775547108126","-0.31213784976055814","0.005900000000000016","0.0066","0.005199999999999982","1216","0.00016992169720181778","0","0.00016992169720181778","0.00016992169720181778","","","true"
"119","227.39958330549703","212.90045223000118","4.792608197737808","-0.3115006149023877","0.007600000000000051","0.0084","0.006800000000000028","1216","0.000567613361032101","0","0.000567613361032101","0.000567613361032101","119_118:0.008207946638607494;119_120:0.007252310796166395","119_118:533.3333333333333;119_120:533.3333333333333","true"
"120","211.55064824697058","234.77155313543685","4.887787709617828","-0.30954720593807233","0.007300000000000084","0.0076","0.007000000000000006","1216","0.00021767873616413975","0","0.00021767873616413975","0.00021767873616413975","120_121:0.007206693838672645","120_121:533.3333333333333","true"
"121","199.0797509001209","30.59499341615201","4.847715718974105","-0.31085098125216193","0.01100000000000001","0.010600000000000054","0.0114","1216","0.00022487712308479033","0","0.00022487712308479033","0.00022487712308479033","121_122:0.006955186009775349","121_122:533.3333333333333","true"
"122","278.59416795425426","351.2059898426222","4.7314821222602665","-0.31159801750313826","0.00649999999999995","0.0078","0.005199999999999982","1216","0.00018285769173381303","0","0.00018285769173381303","0.00018285769173381303","122_111:0.012962513389670832","122_111:533.3333333333333","true"
"123","207.50137126603735","240.29615516349833","4.820644006966986","-0.310311785682582","0.0039000000000000146","0.0056","0.0021999999999999797","1216","0.00021495916862839846","0","0.00021495916862839846","0.00021495916862839846","123_122:0.006363636450795823","123_122:533.3333333333333","true"
"124","265.0990979525055","221.3400075696127","4.881318206462147","-0.3092081732598848","0.0044999999999999485","0.00660000000000005","0.0024","1216","0.00013752354321987782","0","0.00013752354321987782","0.00013752354321987782","124_123:0.005224182284100182","124_123:533.3333333333333","true"
"125","265.9517978674076","37.46034189841344","4.977356202481792","-0.30775761323383166","0.005299999999999971","0.006199999999999983","0.0044","1216","0.000224581432822408","0","0.000224581432822408","0.000224581432822408","125_124:0.00719472015578107","125_124:533.3333333333333","true"
"126","307.9995301427646","86.66579010988964","4.831260531813182","-0.3093005432479466","0.016999999999999904","0.015599999999999947","0.0184","1216","0.00012587588941067254","0","0.00012587588941067254","0.00012587588941067254","126_125:0.015102373951987907","126_125:533.3333333333333","true"
